1750,Sint-Kwintens-Lennik,4.145616306,50.81145,Brabant Flamand
1750,Sint-Martens-Lennik,4.169530391,50.81153,Brabant Flamand
1755,Gooik,4.102984067,50.79797,Brabant Flamand
1755,Kester,4.1212845,50.76313,Brabant Flamand
1755,Leerbeek,4.1192641,50.77735,Brabant Flamand
1755,Oetingen,4.0614624,50.77207,Brabant Flamand
1760,Onze-Lieve-Vrouw-Lombeek,4.1119573,50.82204,Brabant Flamand
1760,Pamel,4.082066479,50.83472,Brabant Flamand
1760,Roosdaal,4.0972238,50.83414,Brabant Flamand
1760,Strijtem,4.1145703,50.84055,Brabant Flamand
1761,Borchtlombeek,4.136914865,50.84818,Brabant Flamand
1770,Liedekerke,4.0860754,50.87113,Brabant Flamand
1780,Wemmel,4.3108723,50.9146,Brabant Flamand
1785,Brussegem,4.2658869,50.92777,Brabant Flamand
1785,Hamme,4.120280781,51.08816,Brabant Flamand
1785,Merchtem,4.2327769,50.9592,Brabant Flamand
1790,Affligem,4.1174675,50.90351,Brabant Flamand
1790,Essene,4.1390421,50.89739,Brabant Flamand
1790,Hekelgem,4.11183549,50.9138,Brabant Flamand
1790,Teralfene,4.09834,50.89214,Brabant Flamand
1800,Peutie,4.4551981,50.92717,Brabant Flamand
1800,Vilvoorde,4.432905251,50.92814,Brabant Flamand
1820,Melsbroek,4.4758811,50.91707,Brabant Flamand
1820,Perk,4.4960702,50.93316,Brabant Flamand
1820,Steenokkerzeel,4.5110471,50.90935,Brabant Flamand
1830,Machelen,4.4353614,50.91242,Brabant Flamand
1831,Diegem,4.4365042,50.89456,Brabant Flamand
1840,Londerzeel,4.299072942,51.01225,Brabant Flamand
1840,Malderen,4.2437819,51.01984,Brabant Flamand
1840,Steenhuffel,4.2624672,50.99444,Brabant Flamand
1850,Grimbergen,4.401373263,50.95031,Brabant Flamand
1851,Humbeek,4.377759928,50.97282,Brabant Flamand
1852,Beigem,4.3638682,50.95271,Brabant Flamand
1853,Strombeek-Bever,4.342355502,50.91096,Brabant Flamand
1860,Meise,4.3287322,50.93416,Brabant Flamand
1861,Wolvertem,4.3085198,50.95103,Brabant Flamand
1880,Kapelle-Op-Den-Bos,4.3599725,51.01319,Brabant Flamand
1880,Nieuwenrode,4.3512293,50.97998,Brabant Flamand
1880,Ramsdonk,4.337496401,51.0115,Brabant Flamand
1910,Berg,5.1521172,51.16957,Brabant Flamand
1910,Buken,4.617418,50.93755,Brabant Flamand
1910,Kampenhout,4.571163087,50.94924,Brabant Flamand
1910,Nederokkerzeel,4.5645096,50.91901,Brabant Flamand
1930,Nossegem,4.508102595,50.885,Brabant Flamand
1930,Zaventem,4.4745515,50.88044,Brabant Flamand
1932,Sint-Stevens-Woluwe,4.435993971,50.86624,Brabant Flamand
1933,Sterrebeek,4.515743844,50.85396,Brabant Flamand
1950,Kraainem,4.4691371,50.86061,Brabant Flamand
1970,Wezembeek-Oppem,4.4871796,50.84406,Brabant Flamand
1980,Eppegem,4.4556575,50.96143,Brabant Flamand
1980,Zemst,4.444123339,50.9865,Brabant Flamand
1981,Hofstade,4.504252661,50.9939,Brabant Flamand
1982,Elewijt,4.507563892,50.96954,Brabant Flamand
1982,Weerde,4.479869,50.97228,Brabant Flamand
2000,Antwerpen,4.3997081,51.22111,Anvers
2018,Antwerpen,4.3997081,51.22111,Anvers
2020,Antwerpen,4.3997081,51.22111,Anvers
2030,Antwerpen,4.3997081,51.22111,Anvers
2040,Antwerpen,4.3997081,51.22111,Anvers
2040,Berendrecht,4.319401,51.34554,Anvers
2040,Lillo,4.2900122,51.30455,Anvers
2040,Zandvliet,4.283626178,51.35985,Anvers
2050,Antwerpen,4.3997081,51.22111,Anvers
2060,Antwerpen,4.3997081,51.22111,Anvers
2070,Burcht,4.3416362,51.2028,Anvers
2070,Zwijndrecht,4.318869328,51.23062,Anvers
2100,Deurne,4.469525409,51.21153,Anvers
2110,Wijnegem,4.5225318,51.22708,Anvers
2140,Borgerhout,4.440389506,51.2103,Anvers
2150,Borsbeek,4.488953,51.19289,Anvers
2160,Wommelgem,4.5238022,51.2031,Anvers
2170,Merksem,4.445340164,51.24994,Anvers
2180,Ekeren,4.432287078,51.2842,Anvers
2200,Herentals,4.83464461,51.18555,Anvers
2200,Morkhoven,4.8207801,51.12034,Anvers
2200,Noorderwijk,4.8401277,51.14156,Anvers
2220,Hallaar,4.719112072,51.08756,Anvers
2220,Heist-Op-Den-Berg,4.719376553,51.06251,Anvers
2221,Booischot,4.7692868,51.04717,Anvers
2222,Itegem,4.731894345,51.10403,Anvers
